iterasi,method,best,avg
439,GA,8685,8722.9
440,GA,8685,8711.0
441,GA,8685,8711.2
442,GA,8685,8704.7
443,GA,8685,8725.3
444,GA,8685,8711.1
445,GA,8685,8701.4
446,GA,8685,8712.6
447,GA,8685,8717.7
448,GA,8685,8708.8
449,GA,8685,8723.1
450,GA,8685,8702.6
451,GA,8685,8719.5
452,GA,8685,8723.8
453,GA,8685,8712.3
454,GA,8685,8708.4
455,GA,8685,8711.8
456,GA,8685,8714.1
457,GA,8685,8715.0
458,GA,8685,8706.8
459,GA,8685,8708.1
460,GA,8685,8718.0
461,GA,8685,8705.8
462,GA,8685,8702.8
463,GA,8685,8715.4
464,GA,8685,8729.5
465,GA,8685,8712.8
466,GA,8685,8709.4
467,GA,8685,8720.5
468,GA,8685,8724.8
469,GA,8685,8715.4
470,GA,8685,8701.2
471,GA,8685,8713.8
472,GA,8685,8714.5
473,GA,8685,8708.8
474,GA,8685,8705.6
475,GA,8685,8721.0
476,GA,8685,8711.0
477,GA,8685,8718.4
478,GA,8685,8718.8
479,GA,8685,8730.2
480,GA,8685,8707.8
481,GA,8685,8701.1
482,GA,8685,8716.6
483,GA,8685,8713.8
484,GA,8685,8726.6
485,GA,8685,8703.6
486,GA,8685,8711.6
487,GA,8685,8705.0
488,GA,8685,8712.7
489,GA,8685,8711.1
490,GA,8685,8718.5
491,GA,8685,8718.4
492,GA,8685,8701.4
493,GA,8685,8708.0
494,GA,8685,8710.2
495,GA,8685,8718.6
496,GA,8685,8712.2
497,GA,8665,8725.6
498,GA,8665,8699.6
499,GA,8665,8717.2
500,GA,8665,8701.6
501,GA,8665,8687.9
502,GA,8665,8681.9
503,GA,8665,8681.8
504,GA,8665,8705.2
505,GA,8665,8693.6
506,GA,8665,8699.3
507,GA,8665,8698.6
508,GA,8665,8687.1
509,GA,8665,8683.9
510,GA,8665,8688.5
511,GA,8665,8693.5
512,GA,8665,8705.4
513,GA,8665,8693.1
514,GA,8665,8685.2
515,GA,8665,8693.2
516,GA,8665,8693.6
517,GA,8665,8710.3
518,GA,8665,8707.6
519,GA,8665,8695.6
520,GA,8665,8689.3
521,GA,8665,8709.5
522,GA,8665,8688.5
523,GA,8645,8681.2
524,GA,8645,8695.7
525,GA,8645,8675.6
526,GA,8645,8676.7
527,GA,8645,8687.7
528,GA,8645,8676.2
529,GA,8645,8671.6
530,GA,8645,8678.1
531,GA,8645,8670.4
532,GA,8645,8667.7
533,GA,8645,8677.6
534,GA,8645,8680.1
535,GA,8645,8661.2
536,GA,8645,8672.1
537,GA,8645,8682.3
538,GA,8645,8680.4
539,GA,8645,8672.5
540,GA,8645,8676.7
541,GA,8645,8671.8
542,GA,8645,8672.5
543,GA,8645,8684.3
544,GA,8645,8659.8
545,GA,8645,8687.0
546,GA,8635,8663.0
547,GA,8635,8666.7
548,GA,8635,8669.0
549,GA,8635,8664.3
550,GA,8635,8671.1
551,GA,8635,8675.3
552,GA,8635,8656.2
553,GA,8635,8663.5
554,GA,8635,8668.4
555,GA,8615,8650.6
556,GA,8615,8664.8
557,GA,8615,8660.2
558,GA,8615,8631.7
559,GA,8615,8650.6
560,GA,8615,8642.1
561,GA,8615,8644.6
562,GA,8615,8652.3
563,GA,8615,8652.6
564,GA,8615,8645.6
565,GA,8615,8634.2
566,GA,8615,8631.9
567,GA,8615,8639.6
568,GA,8615,8642.5
569,GA,8615,8651.6
570,GA,8615,8638.4
571,GA,8615,8644.2
572,GA,8615,8645.6
573,GA,8615,8630.8
574,GA,8615,8646.8
575,GA,8615,8655.5
576,GA,8615,8641.7
577,GA,8615,8631.8
578,GA,8615,8653.0
579,GA,8615,8646.8
580,GA,8615,8656.3
581,GA,8615,8649.0
582,GA,8615,8646.8
583,GA,8615,8641.4
584,GA,8615,8637.9
585,GA,8615,8639.1
586,GA,8615,8645.5
587,GA,8615,8631.1
588,GA,8615,8643.2
589,GA,8615,8636.4
590,GA,8615,8630.6
591,GA,8615,8646.3
592,GA,8615,8656.8
593,GA,8615,8647.7
594,GA,8615,8643.6
595,GA,8615,8646.3
596,GA,8615,8638.3
597,GA,8615,8652.3
598,GA,8615,8652.0
599,GA,8615,8642.7
600,GA,8615,8638.9
601,GA,8615,8644.4
602,GA,8615,8655.7
603,GA,8615,8649.2
604,GA,8615,8650.7
605,GA,8615,8646.0
606,GA,8615,8650.3
607,GA,8615,8642.1
608,GA,8615,8640.4
609,GA,8615,8643.7
610,GA,8615,8644.6
611,GA,8605,8647.8
612,GA,8605,8650.4
613,GA,8605,8628.6
614,GA,8605,8628.3
615,GA,8605,8624.3
616,GA,8605,8623.9
617,GA,8605,8635.4
618,GA,8605,8629.5
619,GA,8605,8628.2
620,GA,8605,8636.9
621,GA,8605,8630.2
622,GA,8605,8637.0
623,GA,8605,8636.2
624,GA,8605,8636.0
625,GA,8605,8637.0
626,GA,8605,8648.8
627,GA,8605,8639.6
628,GA,8605,8627.3
629,GA,8605,8649.1
630,GA,8605,8629.0
631,GA,8605,8651.8
632,GA,8605,8631.7
633,GA,8605,8643.0
634,GA,8605,8642.2
635,GA,8605,8634.4
636,GA,8605,8645.6
637,GA,8605,8639.0
638,GA,8605,8628.6
639,GA,8605,8631.0
640,GA,8605,8625.9
641,GA,8605,8642.1
642,GA,8605,8632.7
643,GA,8605,8628.4
644,GA,8605,8634.7
645,GA,8605,8640.4
646,GA,8605,8637.0
647,GA,8605,8633.0
648,GA,8605,8633.1
649,GA,8605,8637.9
650,GA,8605,8632.2
651,GA,8605,8642.0
652,GA,8605,8625.8
653,GA,8605,8629.4
654,GA,8605,8635.9
655,GA,8605,8632.7
656,GA,8605,8636.7
657,GA,8605,8627.3
658,GA,8605,8622.8
659,GA,8605,8625.8
660,GA,8605,8651.2
661,GA,8605,8632.6
662,GA,8605,8639.8
663,GA,8585,8630.4
664,GA,8585,8633.8
665,GA,8585,8615.4
666,GA,8585,8609.2
667,GA,8585,8606.4
668,GA,8585,8617.5
669,GA,8585,8617.6
670,GA,8585,8608.5
671,GA,8585,8613.6
672,GA,8585,8616.9
673,GA,8585,8619.4
674,GA,8585,8614.4
675,GA,8585,8597.8
676,GA,8585,8610.0
