iterasi,method,best,avg
716,GA,1470,1577.0
717,GA,1470,1556.5
718,GA,1470,1549.4
719,GA,1470,1551.4
720,GA,1470,1543.2
721,GA,1470,1531.6
722,GA,1470,1542.3
723,GA,1470,1530.5
724,GA,1470,1547.3
725,GA,1465,1529.5
726,GA,1465,1543.0
727,GA,1465,1523.4
728,GA,1465,1512.8
729,GA,1465,1535.5
730,GA,1465,1524.7
731,GA,1465,1536.5
732,GA,1465,1542.6
733,GA,1465,1534.9
734,GA,1465,1544.1
735,GA,1465,1546.5
736,GA,1465,1532.7
737,GA,1465,1542.8
738,GA,1450,1532.7
739,GA,1450,1540.4
740,GA,1450,1517.7
741,GA,1450,1524.9
742,GA,1430,1516.6
743,GA,1430,1543.1
744,GA,1430,1509.4
745,GA,1430,1501.1
746,GA,1430,1504.2
747,GA,1430,1506.0
748,GA,1430,1494.4
749,GA,1410,1506.0
750,GA,1410,1499.0
751,GA,1390,1502.7
752,GA,1390,1472.6
753,GA,1390,1456.4
754,GA,1390,1463.6
755,GA,1390,1454.3
756,GA,1390,1465.8
757,GA,1390,1468.3
758,GA,1390,1461.2
759,GA,1390,1478.3
760,GA,1390,1479.9
761,GA,1390,1458.7
762,GA,1390,1458.6
763,GA,1390,1463.7
764,GA,1390,1466.0
765,GA,1390,1471.5
766,GA,1390,1474.9
767,GA,1390,1462.9
768,GA,1390,1475.3
769,GA,1390,1458.3
770,GA,1390,1451.1
771,GA,1390,1451.6
772,GA,1390,1452.8
773,GA,1390,1463.0
774,GA,1390,1457.5
775,GA,1390,1449.3
776,GA,1390,1455.8
777,GA,1390,1475.8
778,GA,1390,1467.4
779,GA,1390,1445.7
780,GA,1390,1455.8
781,GA,1390,1452.8
782,GA,1390,1470.8
783,GA,1390,1432.1
784,GA,1390,1453.5
785,GA,1390,1463.3
786,GA,1390,1474.9
787,GA,1390,1484.2
788,GA,1390,1468.5
789,GA,1390,1440.5
790,GA,1390,1461.2
791,GA,1390,1473.4
792,GA,1390,1465.5
793,GA,1390,1453.2
794,GA,1390,1459.0
795,GA,1390,1465.8
796,GA,1370,1458.0
797,GA,1370,1444.3
798,GA,1370,1465.7
799,GA,1370,1438.5
800,GA,1370,1433.4
801,GA,1370,1443.8
802,GA,1370,1432.0
803,GA,1370,1424.4
804,GA,1365,1453.7
805,GA,1365,1434.6
806,GA,1365,1440.9
807,GA,1365,1445.9
808,GA,1365,1427.3
809,GA,1365,1428.0
810,GA,1365,1432.4
811,GA,1365,1434.8
812,GA,1365,1440.1
813,GA,1365,1434.3
814,GA,1365,1421.5
815,GA,1365,1420.8
816,GA,1365,1446.0
817,GA,1365,1451.9
818,GA,1365,1433.8
819,GA,1365,1452.4
820,GA,1365,1452.8
821,GA,1365,1432.5
822,GA,1365,1432.6
823,GA,1365,1423.5
824,GA,1365,1433.1
825,GA,1365,1433.7
826,GA,1365,1449.1
827,GA,1365,1408.3
828,GA,1365,1427.4
829,GA,1365,1433.6
830,GA,1365,1436.0
831,GA,1365,1436.9
832,GA,1365,1435.6
833,GA,1365,1447.1
834,GA,1365,1438.8
835,GA,1365,1442.8
836,GA,1365,1454.1
837,GA,1365,1440.7
838,GA,1365,1436.7
839,GA,1365,1422.7
840,GA,1365,1434.5
841,GA,1365,1437.2
842,GA,1365,1436.5
843,GA,1365,1438.0
844,GA,1365,1451.5
845,GA,1365,1434.2
846,GA,1365,1416.7
847,GA,1365,1449.5
848,GA,1365,1416.3
849,GA,1365,1439.6
850,GA,1365,1422.7
851,GA,1365,1438.6
852,GA,1365,1439.5
853,GA,1365,1451.1
854,GA,1365,1433.7
855,GA,1365,1450.4
856,GA,1365,1449.1
857,GA,1365,1444.8
858,GA,1365,1440.4
859,GA,1365,1439.0
860,GA,1365,1431.4
861,GA,1365,1422.4
862,GA,1365,1423.2
863,GA,1365,1428.4
864,GA,1365,1412.0
865,GA,1365,1441.7
866,GA,1365,1445.8
867,GA,1365,1439.8
868,GA,1365,1434.7
869,GA,1365,1443.2
870,GA,1365,1438.3
871,GA,1365,1428.4
872,GA,1365,1434.1
873,GA,1365,1451.0
874,GA,1365,1440.1
875,GA,1365,1437.5
876,GA,1365,1429.7
877,GA,1365,1434.4
878,GA,1365,1436.9
879,GA,1365,1431.3
880,GA,1365,1440.1
881,GA,1365,1450.0
882,GA,1365,1438.5
883,GA,1365,1434.7
884,GA,1365,1446.6
885,GA,1365,1453.5
886,GA,1365,1425.4
887,GA,1365,1436.7
888,GA,1365,1434.7
889,GA,1365,1446.8
890,GA,1365,1434.3
891,GA,1365,1437.9
892,GA,1365,1432.6
893,GA,1365,1427.8
894,GA,1365,1420.4
895,GA,1365,1433.7
